pop_name,year,gender,age,mx
GA,1975-1979,Female,65,0.01904
GA,1975-1979,Female,70,0.02985
GA,1975-1979,Female,75,0.04599
GA,1975-1979,Female,80,0.07609
GA,1975-1979,Female,85,0.12067
GA,1975-1979,Female,90,0.18382
GA,1975-1979,Female,95,0.26897
GA,1975-1979,Male,0,0.009635
GA,1975-1979,Male,5,5e-4
GA,1975-1979,Male,10,5.1e-4
GA,1975-1979,Male,15,0.00153
GA,1975-1979,Male,20,0.0021
GA,1975-1979,Male,25,0.00222
GA,1975-1979,Male,30,0.00235
GA,1975-1979,Male,35,0.00347
GA,1975-1979,Male,40,0.00519
GA,1975-1979,Male,45,0.00802
GA,1975-1979,Male,50,0.0128
GA,1975-1979,Male,55,0.0198
GA,1975-1979,Male,60,0.02884
GA,1975-1979,Male,65,0.04202
GA,1975-1979,Male,70,0.05822
GA,1975-1979,Male,75,0.08255
GA,1975-1979,Male,80,0.11948
GA,1975-1979,Male,85,0.16894
GA,1975-1979,Male,90,0.23198
GA,1975-1979,Male,95,0.30933
GA,1980-1984,Female,0,0.00656
GA,1980-1984,Female,5,3.1e-4
GA,1980-1984,Female,10,2.6e-4
GA,1980-1984,Female,15,5.6e-4
GA,1980-1984,Female,20,6.2e-4
GA,1980-1984,Female,25,7.7e-4
GA,1980-1984,Female,30,9.8e-4
GA,1980-1984,Female,35,0.00146
GA,1980-1984,Female,40,0.00222
GA,1980-1984,Female,45,0.0037
GA,1980-1984,Female,50,0.00586
GA,1980-1984,Female,55,0.00831
GA,1980-1984,Female,60,0.01298
GA,1980-1984,Female,65,0.01854
GA,1980-1984,Female,70,0.02873
GA,1980-1984,Female,75,0.04285
GA,1980-1984,Female,80,0.07276
GA,1980-1984,Female,85,0.11521
GA,1980-1984,Female,90,0.17582
GA,1980-1984,Female,95,0.25811
GA,1980-1984,Male,0,0.007685
GA,1980-1984,Male,5,4.1e-4
GA,1980-1984,Male,10,4e-4
GA,1980-1984,Male,15,0.00132
GA,1980-1984,Male,20,0.00184
GA,1980-1984,Male,25,0.00202
GA,1980-1984,Male,30,0.00211
GA,1980-1984,Male,35,0.0028
GA,1980-1984,Male,40,0.00425
GA,1980-1984,Male,45,0.00676
GA,1980-1984,Male,50,0.01125
GA,1980-1984,Male,55,0.01707
GA,1980-1984,Male,60,0.0265
GA,1980-1984,Male,65,0.03815
GA,1980-1984,Male,70,0.05589
GA,1980-1984,Male,75,0.07853
GA,1980-1984,Male,80,0.11694
GA,1980-1984,Male,85,0.16776
GA,1980-1984,Male,90,0.23335
GA,1980-1984,Male,95,0.31439
GA,1985-1989,Female,0,0.006055
GA,1985-1989,Female,5,2.6e-4
GA,1985-1989,Female,10,2.2e-4
GA,1985-1989,Female,15,5.8e-4
GA,1985-1989,Female,20,6.8e-4
GA,1985-1989,Female,25,7.8e-4
GA,1985-1989,Female,30,0.00102
GA,1985-1989,Female,35,0.00134
GA,1985-1989,Female,40,0.00205
GA,1985-1989,Female,45,0.0033
GA,1985-1989,Female,50,0.00516
GA,1985-1989,Female,55,0.00807
GA,1985-1989,Female,60,0.01265
GA,1985-1989,Female,65,0.01844
GA,1985-1989,Female,70,0.02809
GA,1985-1989,Female,75,0.04344
GA,1985-1989,Female,80,0.07065
GA,1985-1989,Female,85,0.11661
GA,1985-1989,Female,90,0.18438
GA,1985-1989,Female,95,0.27789
GA,1985-1989,Male,0,0.007529999999999999
GA,1985-1989,Male,5,3.6e-4
GA,1985-1989,Male,10,4.1e-4
GA,1985-1989,Male,15,0.00135
GA,1985-1989,Male,20,0.00179
GA,1985-1989,Male,25,0.00202
GA,1985-1989,Male,30,0.00246
GA,1985-1989,Male,35,0.00294
GA,1985-1989,Male,40,0.00395
GA,1985-1989,Male,45,0.0063
GA,1985-1989,Male,50,0.00993
GA,1985-1989,Male,55,0.01587
GA,1985-1989,Male,60,0.02443
GA,1985-1989,Male,65,0.03643
GA,1985-1989,Male,70,0.05434
GA,1985-1989,Male,75,0.07917
GA,1985-1989,Male,80,0.11491
GA,1985-1989,Male,85,0.16865
GA,1985-1989,Male,90,0.23939
GA,1985-1989,Male,95,0.32749
GA,1990-1994,Female,0,0.005180000000000001
GA,1990-1994,Female,5,2.2e-4
GA,1990-1994,Female,10,2.2e-4
GA,1990-1994,Female,15,5.1e-4
GA,1990-1994,Female,20,6.4e-4
GA,1990-1994,Female,25,7.4e-4
GA,1990-1994,Female,30,9.8e-4
GA,1990-1994,Female,35,0.00136
GA,1990-1994,Female,40,0.00196
GA,1990-1994,Female,45,0.003
GA,1990-1994,Female,50,0.00474
GA,1990-1994,Female,55,0.00766
GA,1990-1994,Female,60,0.01178
GA,1990-1994,Female,65,0.01768
GA,1990-1994,Female,70,0.02706
GA,1990-1994,Female,75,0.04092
GA,1990-1994,Female,80,0.06597
GA,1990-1994,Female,85,0.10973
GA,1990-1994,Female,90,0.17504
GA,1990-1994,Female,95,0.2668
GA,1990-1994,Male,0,0.006625
GA,1990-1994,Male,5,2.7e-4
GA,1990-1994,Male,10,3.2e-4
GA,1990-1994,Male,15,0.0013
GA,1990-1994,Male,20,0.00172
GA,1990-1994,Male,25,0.00195
GA,1990-1994,Male,30,0.00262
GA,1990-1994,Male,35,0.00334
GA,1990-1994,Male,40,0.0041
GA,1990-1994,Male,45,0.00599
GA,1990-1994,Male,50,0.00882
GA,1990-1994,Male,55,0.014
GA,1990-1994,Male,60,0.02201
GA,1990-1994,Male,65,0.03272
GA,1990-1994,Male,70,0.04858
GA,1990-1994,Male,75,0.07143
GA,1990-1994,Male,80,0.11057
GA,1990-1994,Male,85,0.1654
GA,1990-1994,Male,90,0.23876
GA,1990-1994,Male,95,0.33129
GA,1995-1999,Female,0,0.004365
GA,1995-1999,Female,5,1.8e-4
GA,1995-1999,Female,10,2e-4
GA,1995-1999,Female,15,5.2e-4
GA,1995-1999,Female,20,5.6e-4
GA,1995-1999,Female,25,7.1e-4
GA,1995-1999,Female,30,0.00093000000000000005
GA,1995-1999,Female,35,0.0014
GA,1995-1999,Female,40,0.00205
GA,1995-1999,Female,45,0.00292
GA,1995-1999,Female,50,0.00452
GA,1995-1999,Female,55,0.0073
GA,1995-1999,Female,60,0.01143
GA,1995-1999,Female,65,0.01739
GA,1995-1999,Female,70,0.02731
GA,1995-1999,Female,75,0.04144
GA,1995-1999,Female,80,0.06785
GA,1995-1999,Female,85,0.11515
GA,1995-1999,Female,90,0.18772
GA,1995-1999,Female,95,0.28952
GA,1995-1999,Male,0,0.00527
GA,1995-1999,Male,5,2.7e-4
GA,1995-1999,Male,10,3.2e-4
GA,1995-1999,Male,15,0.00117
GA,1995-1999,Male,20,0.00149
GA,1995-1999,Male,25,0.00156
GA,1995-1999,Male,30,0.002
GA,1995-1999,Male,35,0.00272
GA,1995-1999,Male,40,0.00386
GA,1995-1999,Male,45,0.00543
GA,1995-1999,Male,50,0.00801
GA,1995-1999,Male,55,0.0125
GA,1995-1999,Male,60,0.01992
GA,1995-1999,Male,65,0.02983
GA,1995-1999,Male,70,0.045469999999999997
GA,1995-1999,Male,75,0.06787
GA,1995-1999,Male,80,0.10505
GA,1995-1999,Male,85,0.16269
GA,1995-1999,Male,90,0.24375
GA,1995-1999,Male,95,0.34673
GA,2000-2004,Female,0,0.004075
GA,2000-2004,Female,5,1.4e-4
GA,2000-2004,Female,10,1.9e-4
GA,2000-2004,Female,15,4.6e-4
GA,2000-2004,Female,20,5.5e-4
GA,2000-2004,Female,25,6.9e-4
GA,2000-2004,Female,30,8.9e-4
GA,2000-2004,Female,35,0.00136
GA,2000-2004,Female,40,0.00215
GA,2000-2004,Female,45,0.00312
GA,2000-2004,Female,50,0.00448
GA,2000-2004,Female,55,0.00696
GA,2000-2004,Female,60,0.01094
GA,2000-2004,Female,65,0.0169
GA,2000-2004,Female,70,0.02653
GA,2000-2004,Female,75,0.04228
GA,2000-2004,Female,80,0.06769
GA,2000-2004,Female,85,0.11774
GA,2000-2004,Female,90,0.19501
GA,2000-2004,Female,95,0.30421
GA,2000-2004,Male,0,0.00519
GA,2000-2004,Male,5,1.8e-4
GA,2000-2004,Male,10,2.5e-4
GA,2000-2004,Male,15,9.7e-4
GA,2000-2004,Male,20,0.00151
GA,2000-2004,Male,25,0.00149
GA,2000-2004,Male,30,0.00163
GA,2000-2004,Male,35,0.00228
GA,2000-2004,Male,40,0.00359
GA,2000-2004,Male,45,0.00536
GA,2000-2004,Male,50,0.00783
GA,2000-2004,Male,55,0.01149
GA,2000-2004,Male,60,0.01779
GA,2000-2004,Male,65,0.02653
GA,2000-2004,Male,70,0.04119
GA,2000-2004,Male,75,0.06354
GA,2000-2004,Male,80,0.10051
GA,2000-2004,Male,85,0.16003
GA,2000-2004,Male,90,0.24899
GA,2000-2004,Male,95,0.36263
GA,2005-2009,Female,0,0.0038799999999999998
GA,2005-2009,Female,5,1.4e-4
GA,2005-2009,Female,10,1.4e-4
GA,2005-2009,Female,15,3.9e-4
GA,2005-2009,Female,20,5.7e-4
GA,2005-2009,Female,25,7e-4
GA,2005-2009,Female,30,8.9e-4
GA,2005-2009,Female,35,0.00122
GA,2005-2009,Female,40,0.00197
GA,2005-2009,Female,45,0.00309
GA,2005-2009,Female,50,0.00459
GA,2005-2009,Female,55,0.00628
GA,2005-2009,Female,60,0.00957
GA,2005-2009,Female,65,0.01465
GA,2005-2009,Female,70,0.02317
GA,2005-2009,Female,75,0.03803
GA,2005-2009,Female,80,0.0637
GA,2005-2009,Female,85,0.11005
GA,2005-2009,Female,90,0.18521
GA,2005-2009,Female,95,0.29195
GA,2005-2009,Male,0,0.00475
GA,2005-2009,Male,5,1.7e-4
GA,2005-2009,Male,10,2.1e-4
GA,2005-2009,Male,15,9.1e-4
GA,2005-2009,Male,20,0.00153
GA,2005-2009,Male,25,0.00158
GA,2005-2009,Male,30,0.00167
GA,2005-2009,Male,35,0.00206
GA,2005-2009,Male,40,0.00311
GA,2005-2009,Male,45,0.00484
GA,2005-2009,Male,50,0.00754
GA,2005-2009,Male,55,0.01099
GA,2005-2009,Male,60,0.0158
GA,2005-2009,Male,65,0.02302
GA,2005-2009,Male,70,0.03516
GA,2005-2009,Male,75,0.05421
GA,2005-2009,Male,80,0.08951
GA,2005-2009,Male,85,0.14868
GA,2005-2009,Male,90,0.23661
GA,2005-2009,Male,95,0.35288
GA,2010-2014,Female,0,0.00321
GA,2010-2014,Female,5,1.2e-4
GA,2010-2014,Female,10,1.3e-4
GA,2010-2014,Female,15,2.8e-4
GA,2010-2014,Female,20,4.5e-4
GA,2010-2014,Female,25,6.2e-4
GA,2010-2014,Female,30,8.5e-4
GA,2010-2014,Female,35,0.00118
GA,2010-2014,Female,40,0.00177
GA,2010-2014,Female,45,0.00285
GA,2010-2014,Female,50,0.00448
GA,2010-2014,Female,55,0.0063
GA,2010-2014,Female,60,0.00907
GA,2010-2014,Female,65,0.01342
GA,2010-2014,Female,70,0.02119
GA,2010-2014,Female,75,0.03524
GA,2010-2014,Female,80,0.06066
GA,2010-2014,Female,85,0.10682
GA,2010-2014,Female,90,0.18174
GA,2010-2014,Female,95,0.28946
GA,2010-2014,Male,0,0.00388
GA,2010-2014,Male,5,1.5e-4
GA,2010-2014,Male,10,1.9e-4
GA,2010-2014,Male,15,6.8e-4
GA,2010-2014,Male,20,0.0013
GA,2010-2014,Male,25,0.00147
GA,2010-2014,Male,30,0.00164
GA,2010-2014,Male,35,0.00188
GA,2010-2014,Male,40,0.00256
GA,2010-2014,Male,45,0.00423
GA,2010-2014,Male,50,0.00693
GA,2010-2014,Male,55,0.01082
GA,2010-2014,Male,60,0.01506
GA,2010-2014,Male,65,0.02124
GA,2010-2014,Male,70,0.03147
GA,2010-2014,Male,75,0.04937
GA,2010-2014,Male,80,0.08321
GA,2010-2014,Male,85,0.13995
GA,2010-2014,Male,90,0.229
GA,2010-2014,Male,95,0.34799
GA,2015-2019,Female,0,0.00362
GA,2015-2019,Female,5,1.2e-4
GA,2015-2019,Female,10,1.4e-4
GA,2015-2019,Female,15,3.3e-4
GA,2015-2019,Female,20,5.2e-4
GA,2015-2019,Female,25,7e-4
GA,2015-2019,Female,30,9.4e-4
GA,2015-2019,Female,35,0.00133
GA,2015-2019,Female,40,0.00178
GA,2015-2019,Female,45,0.00263
GA,2015-2019,Female,50,0.00423
GA,2015-2019,Female,55,0.00665
GA,2015-2019,Female,60,0.00934
GA,2015-2019,Female,65,0.01307
GA,2015-2019,Female,70,0.02052
GA,2015-2019,Female,75,0.0333
GA,2015-2019,Female,80,0.05885
GA,2015-2019,Female,85,0.10471
GA,2015-2019,Female,90,0.1784
GA,2015-2019,Female,95,0.28544
GA,2015-2019,Male,0,0.003975
GA,2015-2019,Male,5,1.5e-4
GA,2015-2019,Male,10,1.9e-4
GA,2015-2019,Male,15,7.8e-4
GA,2015-2019,Male,20,0.00148
GA,2015-2019,Male,25,0.00169
GA,2015-2019,Male,30,0.00199
GA,2015-2019,Male,35,0.00226
GA,2015-2019,Male,40,0.00286
GA,2015-2019,Male,45,0.00407
GA,2015-2019,Male,50,0.00653
GA,2015-2019,Male,55,0.01041
GA,2015-2019,Male,60,0.01555
GA,2015-2019,Male,65,0.021329999999999998
GA,2015-2019,Male,70,0.03087
GA,2015-2019,Male,75,0.04693
GA,2015-2019,Male,80,0.07692
GA,2015-2019,Male,85,0.13157
GA,2015-2019,Male,90,0.21873
GA,2015-2019,Male,95,0.33727
HI,1960-1964,Female,0,0.009655
HI,1960-1964,Female,5,2.9e-4
HI,1960-1964,Female,10,3.8e-4
HI,1960-1964,Female,15,4.1e-4
HI,1960-1964,Female,20,7e-4
HI,1960-1964,Female,25,6.9e-4
HI,1960-1964,Female,30,0.00093000000000000005
HI,1960-1964,Female,35,0.00153
HI,1960-1964,Female,40,0.00225
HI,1960-1964,Female,45,0.00412
HI,1960-1964,Female,50,0.00597
HI,1960-1964,Female,55,0.00923
HI,1960-1964,Female,60,0.01315
HI,1960-1964,Female,65,0.02049
HI,1960-1964,Female,70,0.03194
HI,1960-1964,Female,75,0.05142
HI,1960-1964,Female,80,0.08119
HI,1960-1964,Female,85,0.13664
HI,1960-1964,Female,90,0.2196
HI,1960-1964,Female,95,0.332
HI,1960-1964,Male,0,0.013215
HI,1960-1964,Male,5,4.3e-4
HI,1960-1964,Male,10,4.1e-4
HI,1960-1964,Male,15,0.00105
HI,1960-1964,Male,20,0.0013
HI,1960-1964,Male,25,0.00116
HI,1960-1964,Male,30,0.00153
HI,1960-1964,Male,35,0.00211
HI,1960-1964,Male,40,0.00328
HI,1960-1964,Male,45,0.00512
HI,1960-1964,Male,50,0.00904
HI,1960-1964,Male,55,0.01288
HI,1960-1964,Male,60,0.02112
HI,1960-1964,Male,65,0.03514
HI,1960-1964,Male,70,0.05113
HI,1960-1964,Male,75,0.06873
HI,1960-1964,Male,80,0.11242
HI,1960-1964,Male,85,0.17253
HI,1960-1964,Male,90,0.25464
HI,1960-1964,Male,95,0.35805
HI,1965-1969,Female,0,0.008629999999999999
HI,1965-1969,Female,5,3.9e-4
HI,1965-1969,Female,10,2.4e-4
HI,1965-1969,Female,15,4.9e-4
HI,1965-1969,Female,20,5.9e-4
HI,1965-1969,Female,25,8.3e-4
HI,1965-1969,Female,30,0.00108
HI,1965-1969,Female,35,0.00142
HI,1965-1969,Female,40,0.0019
HI,1965-1969,Female,45,0.00312
HI,1965-1969,Female,50,0.00594
HI,1965-1969,Female,55,0.00869
HI,1965-1969,Female,60,0.01192
HI,1965-1969,Female,65,0.01883
HI,1965-1969,Female,70,0.03007
HI,1965-1969,Female,75,0.04925
HI,1965-1969,Female,80,0.07491
HI,1965-1969,Female,85,0.12414
HI,1965-1969,Female,90,0.19777
HI,1965-1969,Female,95,0.29878
HI,1965-1969,Male,0,0.011130000000000001
HI,1965-1969,Male,5,4.3e-4
HI,1965-1969,Male,10,3.7e-4
HI,1965-1969,Male,15,8.5e-4
HI,1965-1969,Male,20,0.00116
HI,1965-1969,Male,25,0.00106
HI,1965-1969,Male,30,0.00158
HI,1965-1969,Male,35,0.00207
HI,1965-1969,Male,40,0.00338
HI,1965-1969,Male,45,0.00534
HI,1965-1969,Male,50,0.0093
HI,1965-1969,Male,55,0.01319
HI,1965-1969,Male,60,0.01977
HI,1965-1969,Male,65,0.03072
HI,1965-1969,Male,70,0.05081
HI,1965-1969,Male,75,0.07402
HI,1965-1969,Male,80,0.09782
HI,1965-1969,Male,85,0.15325
HI,1965-1969,Male,90,0.23112
HI,1965-1969,Male,95,0.33201
HI,1970-1974,Female,0,0.007605
HI,1970-1974,Female,5,2.5e-4
HI,1970-1974,Female,10,1.7e-4
HI,1970-1974,Female,15,4.9e-4
HI,1970-1974,Female,20,6.8e-4
HI,1970-1974,Female,25,7.6e-4
HI,1970-1974,Female,30,9.9e-4
HI,1970-1974,Female,35,0.00141
HI,1970-1974,Female,40,0.00174
HI,1970-1974,Female,45,0.00285
HI,1970-1974,Female,50,0.00483
HI,1970-1974,Female,55,0.00708
HI,1970-1974,Female,60,0.00966
HI,1970-1974,Female,65,0.01717
HI,1970-1974,Female,70,0.02509
HI,1970-1974,Female,75,0.04255
HI,1970-1974,Female,80,0.06452
HI,1970-1974,Female,85,0.10854
HI,1970-1974,Female,90,0.17602
HI,1970-1974,Female,95,0.27128
HI,1970-1974,Male,0,0.009575
HI,1970-1974,Male,5,2.8e-4
HI,1970-1974,Male,10,3.2e-4
HI,1970-1974,Male,15,0.00109
HI,1970-1974,Male,20,9.5e-4
HI,1970-1974,Male,25,0.00144
HI,1970-1974,Male,30,0.00122
HI,1970-1974,Male,35,0.00187
HI,1970-1974,Male,40,0.00311
HI,1970-1974,Male,45,0.00531
HI,1970-1974,Male,50,0.00806
HI,1970-1974,Male,55,0.01213
HI,1970-1974,Male,60,0.01789
HI,1970-1974,Male,65,0.02648
HI,1970-1974,Male,70,0.04393
HI,1970-1974,Male,75,0.07009
HI,1970-1974,Male,80,0.09279
HI,1970-1974,Male,85,0.14468
HI,1970-1974,Male,90,0.21778
HI,1970-1974,Male,95,0.31333
HI,1975-1979,Female,0,0.005515
HI,1975-1979,Female,5,1.8e-4
HI,1975-1979,Female,10,1.8e-4
HI,1975-1979,Female,15,4e-4
HI,1975-1979,Female,20,5.7e-4
HI,1975-1979,Female,25,6e-4
HI,1975-1979,Female,30,6.8e-4
HI,1975-1979,Female,35,9.2e-4
HI,1975-1979,Female,40,0.00169
HI,1975-1979,Female,45,0.00282
HI,1975-1979,Female,50,0.00396
HI,1975-1979,Female,55,0.00564
HI,1975-1979,Female,60,0.00893
HI,1975-1979,Female,65,0.01326
HI,1975-1979,Female,70,0.02157
HI,1975-1979,Female,75,0.03404
HI,1975-1979,Female,80,0.0589
HI,1975-1979,Female,85,0.09678
HI,1975-1979,Female,90,0.15438
HI,1975-1979,Female,95,0.23621
HI,1975-1979,Male,0,0.0069299999999999995
HI,1975-1979,Male,5,2.9e-4
HI,1975-1979,Male,10,2.6e-4
HI,1975-1979,Male,15,0.00109
HI,1975-1979,Male,20,0.00138
HI,1975-1979,Male,25,0.00149
HI,1975-1979,Male,30,0.00156
HI,1975-1979,Male,35,0.00171
HI,1975-1979,Male,40,0.00259
HI,1975-1979,Male,45,0.00423
HI,1975-1979,Male,50,0.00745
HI,1975-1979,Male,55,0.01014
HI,1975-1979,Male,60,0.01537
HI,1975-1979,Male,65,0.02357
HI,1975-1979,Male,70,0.03445
HI,1975-1979,Male,75,0.05234
HI,1975-1979,Male,80,0.0879
HI,1975-1979,Male,85,0.13685
HI,1975-1979,Male,90,0.20614
HI,1975-1979,Male,95,0.29748
HI,1980-1984,Female,0,0.0047
HI,1980-1984,Female,5,2.4e-4
HI,1980-1984,Female,10,2e-4
HI,1980-1984,Female,15,3.9e-4
HI,1980-1984,Female,20,5.5e-4
HI,1980-1984,Female,25,4.3e-4
HI,1980-1984,Female,30,6.2e-4
HI,1980-1984,Female,35,9.9e-4
HI,1980-1984,Female,40,0.00155
HI,1980-1984,Female,45,0.0025
HI,1980-1984,Female,50,0.00365
HI,1980-1984,Female,55,0.00551
HI,1980-1984,Female,60,0.00792
HI,1980-1984,Female,65,0.01294
HI,1980-1984,Female,70,0.01935
HI,1980-1984,Female,75,0.03323
HI,1980-1984,Female,80,0.05463
HI,1980-1984,Female,85,0.09188
HI,1980-1984,Female,90,0.1498
HI,1980-1984,Female,95,0.23365
HI,1980-1984,Male,0,0.0055899999999999995
HI,1980-1984,Male,5,2.6e-4
HI,1980-1984,Male,10,2.8e-4
HI,1980-1984,Male,15,9.1e-4
HI,1980-1984,Male,20,0.00136
HI,1980-1984,Male,25,0.00122
HI,1980-1984,Male,30,0.00134
HI,1980-1984,Male,35,0.00167
HI,1980-1984,Male,40,0.00275
HI,1980-1984,Male,45,0.00422
HI,1980-1984,Male,50,0.00664
HI,1980-1984,Male,55,0.0097
HI,1980-1984,Male,60,0.01519
HI,1980-1984,Male,65,0.0227
HI,1980-1984,Male,70,0.03353
HI,1980-1984,Male,75,0.05193
HI,1980-1984,Male,80,0.08523
HI,1980-1984,Male,85,0.13533
HI,1980-1984,Male,90,0.20733
HI,1980-1984,Male,95,0.30314
HI,1985-1989,Female,0,0.003855
HI,1985-1989,Female,5,1.7e-4
HI,1985-1989,Female,10,2e-4
HI,1985-1989,Female,15,4.1e-4
HI,1985-1989,Female,20,4.3e-4
HI,1985-1989,Female,25,3.8e-4
HI,1985-1989,Female,30,5.1e-4
HI,1985-1989,Female,35,8.6e-4
HI,1985-1989,Female,40,0.00135
HI,1985-1989,Female,45,0.0025
HI,1985-1989,Female,50,0.00351
HI,1985-1989,Female,55,0.00557
HI,1985-1989,Female,60,0.00766
HI,1985-1989,Female,65,0.01162
HI,1985-1989,Female,70,0.01856
HI,1985-1989,Female,75,0.03182
HI,1985-1989,Female,80,0.05509
HI,1985-1989,Female,85,0.09336
HI,1985-1989,Female,90,0.15316
HI,1985-1989,Female,95,0.23984
HI,1985-1989,Male,0,0.00529
HI,1985-1989,Male,5,2.1e-4
HI,1985-1989,Male,10,2.8e-4
HI,1985-1989,Male,15,8.9e-4
HI,1985-1989,Male,20,0.00106
HI,1985-1989,Male,25,0.00121
HI,1985-1989,Male,30,0.00149
HI,1985-1989,Male,35,0.00179
HI,1985-1989,Male,40,0.00239
HI,1985-1989,Male,45,0.00382
HI,1985-1989,Male,50,0.00613
HI,1985-1989,Male,55,0.01031
HI,1985-1989,Male,60,0.01467
HI,1985-1989,Male,65,0.02097
HI,1985-1989,Male,70,0.03309
HI,1985-1989,Male,75,0.04787
HI,1985-1989,Male,80,0.08187
HI,1985-1989,Male,85,0.13226
HI,1985-1989,Male,90,0.20577
HI,1985-1989,Male,95,0.3046
HI,1990-1994,Female,0,0.0033900000000000002
HI,1990-1994,Female,5,1.2e-4
HI,1990-1994,Female,10,1.5e-4
HI,1990-1994,Female,15,2.9e-4
HI,1990-1994,Female,20,4.7e-4
HI,1990-1994,Female,25,4.2e-4
HI,1990-1994,Female,30,6.4e-4
HI,1990-1994,Female,35,7.8e-4
HI,1990-1994,Female,40,0.00141
HI,1990-1994,Female,45,0.00215
HI,1990-1994,Female,50,0.00334
HI,1990-1994,Female,55,0.00547
HI,1990-1994,Female,60,0.00748
HI,1990-1994,Female,65,0.01168
HI,1990-1994,Female,70,0.01698
HI,1990-1994,Female,75,0.0294
HI,1990-1994,Female,80,0.05185
HI,1990-1994,Female,85,0.09146
HI,1990-1994,Female,90,0.15542
HI,1990-1994,Female,95,0.25015
HI,1990-1994,Male,0,0.00428
HI,1990-1994,Male,5,2e-4
HI,1990-1994,Male,10,2.7e-4
HI,1990-1994,Male,15,8.1e-4
HI,1990-1994,Male,20,0.00116
HI,1990-1994,Male,25,0.00132
HI,1990-1994,Male,30,0.00169
HI,1990-1994,Male,35,0.00217
HI,1990-1994,Male,40,0.00307
HI,1990-1994,Male,45,0.00402
HI,1990-1994,Male,50,0.00605
HI,1990-1994,Male,55,0.0089
HI,1990-1994,Male,60,0.01309
HI,1990-1994,Male,65,0.02056
HI,1990-1994,Male,70,0.03088
HI,1990-1994,Male,75,0.04627
HI,1990-1994,Male,80,0.07825
HI,1990-1994,Male,85,0.12805
HI,1990-1994,Male,90,0.20162
HI,1990-1994,Male,95,0.30156
HI,1995-1999,Female,0,0.0034400000000000003
HI,1995-1999,Female,5,1.1e-4
HI,1995-1999,Female,10,1.5e-4
HI,1995-1999,Female,15,3.5e-4
HI,1995-1999,Female,20,4.7e-4
HI,1995-1999,Female,25,4.5e-4
HI,1995-1999,Female,30,6.5e-4
HI,1995-1999,Female,35,8e-4
HI,1995-1999,Female,40,0.00121
HI,1995-1999,Female,45,0.00195
HI,1995-1999,Female,50,0.00332
HI,1995-1999,Female,55,0.00515
HI,1995-1999,Female,60,0.00795
HI,1995-1999,Female,65,0.01117
HI,1995-1999,Female,70,0.01719
HI,1995-1999,Female,75,0.02756
HI,1995-1999,Female,80,0.05067
HI,1995-1999,Female,85,0.09003
HI,1995-1999,Female,90,0.15406
HI,1995-1999,Female,95,0.24942
HI,1995-1999,Male,0,0.00383
HI,1995-1999,Male,5,1.5e-4
HI,1995-1999,Male,10,1.9e-4
HI,1995-1999,Male,15,7e-4
HI,1995-1999,Male,20,9.9e-4
HI,1995-1999,Male,25,0.00106
HI,1995-1999,Male,30,0.00148
HI,1995-1999,Male,35,0.00212
HI,1995-1999,Male,40,0.00277
HI,1995-1999,Male,45,0.00399
HI,1995-1999,Male,50,0.00556
HI,1995-1999,Male,55,0.00962
HI,1995-1999,Male,60,0.01322
HI,1995-1999,Male,65,0.01928
HI,1995-1999,Male,70,0.02952
HI,1995-1999,Male,75,0.04447
HI,1995-1999,Male,80,0.07701
HI,1995-1999,Male,85,0.12706
HI,1995-1999,Male,90,0.20149
HI,1995-1999,Male,95,0.30304
HI,2000-2004,Female,0,0.00326
HI,2000-2004,Female,5,1e-4
HI,2000-2004,Female,10,1.2e-4
HI,2000-2004,Female,15,2.5e-4
HI,2000-2004,Female,20,3.3e-4
HI,2000-2004,Female,25,3.9e-4
HI,2000-2004,Female,30,5.3e-4
HI,2000-2004,Female,35,8.6e-4
HI,2000-2004,Female,40,0.00132
HI,2000-2004,Female,45,0.0021
HI,2000-2004,Female,50,0.00323
HI,2000-2004,Female,55,0.00484
HI,2000-2004,Female,60,0.00736
HI,2000-2004,Female,65,0.01022
HI,2000-2004,Female,70,0.01524
HI,2000-2004,Female,75,0.02573
HI,2000-2004,Female,80,0.04688
HI,2000-2004,Female,85,0.08716
HI,2000-2004,Female,90,0.15524
HI,2000-2004,Female,95,0.25919
HI,2000-2004,Male,0,0.004315
HI,2000-2004,Male,5,1e-4
HI,2000-2004,Male,10,1.8e-4
HI,2000-2004,Male,15,6.6e-4
HI,2000-2004,Male,20,9.1e-4
HI,2000-2004,Male,25,8.8e-4
HI,2000-2004,Male,30,0.00124
HI,2000-2004,Male,35,0.00169
HI,2000-2004,Male,40,0.00253
HI,2000-2004,Male,45,0.0041
HI,2000-2004,Male,50,0.0053
HI,2000-2004,Male,55,0.00776
HI,2000-2004,Male,60,0.0122
HI,2000-2004,Male,65,0.01758
HI,2000-2004,Male,70,0.02637
HI,2000-2004,Male,75,0.04172
HI,2000-2004,Male,80,0.07278
HI,2000-2004,Male,85,0.1253
HI,2000-2004,Male,90,0.20596
HI,2000-2004,Male,95,0.31791
HI,2005-2009,Female,0,0.002875
HI,2005-2009,Female,5,1.1e-4
HI,2005-2009,Female,10,9e-5
HI,2005-2009,Female,15,3.2e-4
HI,2005-2009,Female,20,4e-4
HI,2005-2009,Female,25,3.7e-4
HI,2005-2009,Female,30,5.8e-4
HI,2005-2009,Female,35,9e-4
HI,2005-2009,Female,40,0.0014
HI,2005-2009,Female,45,0.00218
HI,2005-2009,Female,50,0.00292
